Round,Player ID,Player Name,Position,Team ID,Team Name,Short Name,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,yellow_cards,red_cards,bonus,penalties_saved,penalties_missed,saves,value
15,314,Obafemi,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,49
16,314,Obafemi,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,49
17,314,Obafemi,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,49
18,314,Obafemi,4,16,Southampton,SOU,1,8,0,0,0,0,0,0,0,0,0,0,0,49
19,314,Obafemi,4,16,Southampton,SOU,8,68,1,0,1,0,0,0,0,2,0,0,0,49
20,314,Obafemi,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,49
21,314,Obafemi,4,16,Southampton,SOU,1,14,0,0,0,0,0,0,0,0,0,0,0,49
22,314,Obafemi,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,49
23,314,Obafemi,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,49
24,314,Obafemi,4,16,Southampton,SOU,2,83,0,0,1,0,0,0,0,0,0,0,0,49
25,314,Obafemi,4,16,Southampton,SOU,1,20,0,0,0,2,0,0,0,0,0,0,0,49
26,314,Obafemi,4,16,Southampton,SOU,0,17,0,0,0,0,0,1,0,0,0,0,0,49
27,314,Obafemi,4,16,Southampton,SOU,1,17,0,0,0,0,0,0,0,0,0,0,0,49
28,314,Obafemi,4,16,Southampton,SOU,6,67,1,0,0,3,0,0,0,0,0,0,0,49
29,314,Obafemi,4,16,Southampton,SOU,1,5,0,0,0,0,0,0,0,0,0,0,0,49
39,314,Obafemi,4,16,Southampton,SOU,5,81,0,1,1,0,0,0,0,0,0,0,0,49
40,314,Obafemi,4,16,Southampton,SOU,1,45,0,0,0,1,0,0,0,0,0,0,0,49
41,314,Obafemi,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,49
42,314,Obafemi,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,49
43,314,Obafemi,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,49
44,314,Obafemi,4,16,Southampton,SOU,5,3,1,0,0,0,0,0,0,0,0,0,0,49
45,314,Obafemi,4,16,Southampton,SOU,1,45,0,0,0,1,0,0,0,0,0,0,0,49
46,314,Obafemi,4,16,Southampton,SOU,4,1,0,1,0,0,0,0,0,0,0,0,0,49
47,314,Obafemi,4,16,Southampton,SOU,1,1,0,0,0,0,0,0,0,0,0,0,0,49
1,315,Long,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2,315,Long,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,50
3,315,Long,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,49
4,315,Long,4,16,Southampton,SOU,1,28,0,0,0,0,0,0,0,0,0,0,0,49
5,315,Long,4,16,Southampton,SOU,1,1,0,0,0,0,0,0,0,0,0,0,0,48
6,315,Long,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,48
7,315,Long,4,16,Southampton,SOU,1,2,0,0,0,0,0,0,0,0,0,0,0,48
8,315,Long,4,16,Southampton,SOU,2,72,0,0,0,3,0,0,0,0,0,0,0,47
9,315,Long,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,47
10,315,Long,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,47
11,315,Long,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,47
12,315,Long,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,47
13,315,Long,4,16,Southampton,SOU,1,17,0,0,0,1,0,0,0,0,0,0,0,46
14,315,Long,4,16,Southampton,SOU,1,33,0,0,0,0,0,0,0,0,0,0,0,46
15,315,Long,4,16,Southampton,SOU,5,84,0,1,0,1,0,0,0,0,0,0,0,46
16,315,Long,4,16,Southampton,SOU,2,90,0,0,0,2,0,0,0,0,0,0,0,46
17,315,Long,4,16,Southampton,SOU,2,83,0,0,0,1,0,0,0,0,0,0,0,46
18,315,Long,4,16,Southampton,SOU,5,81,0,1,0,1,0,0,0,0,0,0,0,46
19,315,Long,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,46
20,315,Long,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,46
21,315,Long,4,16,Southampton,SOU,1,32,0,0,0,0,0,0,0,0,0,0,0,46
22,315,Long,4,16,Southampton,SOU,5,77,0,1,0,1,0,0,0,0,0,0,0,46
23,315,Long,4,16,Southampton,SOU,7,70,1,0,0,2,0,0,0,1,0,0,0,46
24,315,Long,4,16,Southampton,SOU,2,69,0,0,1,0,0,0,0,0,0,0,0,46
25,315,Long,4,16,Southampton,SOU,2,69,0,0,0,2,0,0,0,0,0,0,0,46
26,315,Long,4,16,Southampton,SOU,2,85,0,0,0,2,0,0,0,0,0,0,0,46
27,315,Long,4,16,Southampton,SOU,9,72,1,0,1,0,0,0,0,3,0,0,0,46
28,315,Long,4,16,Southampton,SOU,2,90,0,0,0,3,0,0,0,0,0,0,0,46
29,315,Long,4,16,Southampton,SOU,2,76,0,0,1,0,0,0,0,0,0,0,0,46
39,315,Long,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,47
40,315,Long,4,16,Southampton,SOU,1,45,0,0,0,1,0,0,0,0,0,0,0,47
41,315,Long,4,16,Southampton,SOU,2,74,0,0,1,0,0,0,0,0,0,0,0,47
42,315,Long,4,16,Southampton,SOU,1,20,0,0,0,0,0,0,0,0,0,0,0,46
43,315,Long,4,16,Southampton,SOU,1,20,0,0,0,0,0,0,0,0,0,0,0,46
44,315,Long,4,16,Southampton,SOU,1,26,0,0,0,0,0,0,0,0,0,0,0,46
45,315,Long,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,46
46,315,Long,4,16,Southampton,SOU,2,65,0,0,1,0,0,0,0,0,0,0,0,46
47,315,Long,4,16,Southampton,SOU,1,5,0,0,0,0,0,0,0,0,0,0,0,46
1,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
3,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
4,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
5,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
6,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
7,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
8,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
9,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
10,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
11,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
12,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
13,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
14,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
15,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
16,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
17,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
18,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
19,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
20,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
21,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
22,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
23,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
24,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
25,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
26,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
27,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
28,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
29,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
39,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
40,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
41,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
42,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
43,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
44,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
45,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
46,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
47,316,Gallagher,4,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
1,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
3,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
4,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
5,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,44
6,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,44
7,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,44
8,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,44
9,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,44
10,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,44
11,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,44
12,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,44
13,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,43
14,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,43
15,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,43
16,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,43
17,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,43
18,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,43
19,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,43
20,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,43
21,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,43
22,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,43
23,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,43
24,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,43
25,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,43
26,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,43
27,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,43
28,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,43
29,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,43
39,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,42
40,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,42
41,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,42
42,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,42
43,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,42
44,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,42
45,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,42
46,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,42
47,317,Forster,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,42
1,318,McCarthy,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2,318,McCarthy,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
3,318,McCarthy,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
4,318,McCarthy,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,44
5,318,McCarthy,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,44
6,318,McCarthy,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,44
7,318,McCarthy,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,44
8,318,McCarthy,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,44
9,318,McCarthy,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,43
10,318,McCarthy,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,43
11,318,McCarthy,1,16,Southampton,SOU,1,90,0,0,0,2,0,0,0,0,0,0,2,43
12,318,McCarthy,1,16,Southampton,SOU,2,90,0,0,0,2,0,0,0,0,0,0,3,43
13,318,McCarthy,1,16,Southampton,SOU,2,90,0,0,0,2,0,0,0,0,0,0,3,43
14,318,McCarthy,1,16,Southampton,SOU,2,90,0,0,0,1,0,0,0,0,0,0,2,43
15,318,McCarthy,1,16,Southampton,SOU,2,90,0,0,0,1,0,0,0,0,0,0,2,43
16,318,McCarthy,1,16,Southampton,SOU,2,90,0,0,0,2,0,0,0,0,0,0,4,43
17,318,McCarthy,1,16,Southampton,SOU,3,90,0,0,0,1,0,0,0,0,0,0,3,43
18,318,McCarthy,1,16,Southampton,SOU,3,90,0,0,0,1,0,0,0,0,0,0,5,43
19,318,McCarthy,1,16,Southampton,SOU,7,90,0,0,1,0,0,0,0,0,0,0,3,43
20,318,McCarthy,1,16,Southampton,SOU,2,90,0,0,0,1,0,0,0,0,0,0,1,43
21,318,McCarthy,1,16,Southampton,SOU,8,90,0,0,1,0,0,0,0,1,0,0,5,43
22,318,McCarthy,1,16,Southampton,SOU,3,90,0,0,0,1,0,0,0,0,0,0,4,43
23,318,McCarthy,1,16,Southampton,SOU,1,90,0,0,0,3,0,0,0,0,0,0,1,44
24,318,McCarthy,1,16,Southampton,SOU,6,90,0,0,1,0,0,0,0,0,0,0,0,44
25,318,McCarthy,1,16,Southampton,SOU,1,90,0,0,0,4,0,0,0,0,0,0,5,44
26,318,McCarthy,1,16,Southampton,SOU,2,90,0,0,0,2,0,0,0,0,0,0,4,44
27,318,McCarthy,1,16,Southampton,SOU,7,90,0,0,1,0,0,0,0,1,0,0,1,44
28,318,McCarthy,1,16,Southampton,SOU,2,90,0,0,0,3,0,0,0,0,0,0,4,44
29,318,McCarthy,1,16,Southampton,SOU,12,90,0,0,0,1,0,0,0,3,1,0,6,45
39,318,McCarthy,1,16,Southampton,SOU,6,90,0,0,1,0,0,0,0,0,0,0,1,45
40,318,McCarthy,1,16,Southampton,SOU,2,90,0,0,0,2,0,0,0,0,0,0,3,45
41,318,McCarthy,1,16,Southampton,SOU,2,90,0,0,0,1,0,0,0,0,0,0,0,45
42,318,McCarthy,1,16,Southampton,SOU,11,90,0,0,1,0,0,0,0,3,0,0,6,45
43,318,McCarthy,1,16,Southampton,SOU,3,90,0,0,0,1,0,0,0,0,0,0,3,45
44,318,McCarthy,1,16,Southampton,SOU,1,90,0,0,0,2,0,0,0,0,0,0,2,45
45,318,McCarthy,1,16,Southampton,SOU,2,90,0,0,0,1,0,0,0,0,0,0,1,45
46,318,McCarthy,1,16,Southampton,SOU,7,90,0,0,1,0,0,0,0,0,0,0,3,45
47,318,McCarthy,1,16,Southampton,SOU,2,90,0,0,0,1,0,0,0,0,0,0,2,45
1,319,Gunn,1,16,Southampton,SOU,1,90,0,0,0,3,0,0,0,0,0,0,1,45
2,319,Gunn,1,16,Southampton,SOU,2,90,0,0,0,2,0,0,0,0,0,0,4,45
3,319,Gunn,1,16,Southampton,SOU,7,90,0,0,1,0,0,0,0,0,0,0,3,45
4,319,Gunn,1,16,Southampton,SOU,5,90,0,0,0,1,0,0,0,1,0,0,7,45
5,319,Gunn,1,16,Southampton,SOU,9,90,0,0,1,0,0,0,0,2,0,0,4,45
6,319,Gunn,1,16,Southampton,SOU,1,90,0,0,0,3,0,0,0,0,0,0,0,45
7,319,Gunn,1,16,Southampton,SOU,1,90,0,0,0,2,0,0,0,0,0,0,2,45
8,319,Gunn,1,16,Southampton,SOU,1,90,0,0,0,4,0,0,0,0,0,0,3,45
9,319,Gunn,1,16,Southampton,SOU,2,90,0,0,0,1,0,0,0,0,0,0,0,45
10,319,Gunn,1,16,Southampton,SOU,0,90,0,0,0,9,0,0,0,0,0,0,6,45
11,319,Gunn,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
12,319,Gunn,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
13,319,Gunn,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
14,319,Gunn,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
15,319,Gunn,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
16,319,Gunn,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,45
17,319,Gunn,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,44
18,319,Gunn,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,44
19,319,Gunn,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,44
20,319,Gunn,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,44
21,319,Gunn,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,43
22,319,Gunn,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,43
23,319,Gunn,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,43
24,319,Gunn,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,43
25,319,Gunn,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,43
26,319,Gunn,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,43
27,319,Gunn,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,42
28,319,Gunn,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,42
29,319,Gunn,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,42
39,319,Gunn,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,42
40,319,Gunn,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,42
41,319,Gunn,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,42
42,319,Gunn,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,42
43,319,Gunn,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,42
44,319,Gunn,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,42
45,319,Gunn,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,42
46,319,Gunn,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,42
47,319,Gunn,1,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,42
1,320,Redmond,3,16,Southampton,SOU,2,90,0,0,0,3,0,0,0,0,0,0,0,65
2,320,Redmond,3,16,Southampton,SOU,2,90,0,0,0,2,0,0,0,0,0,0,0,65
3,320,Redmond,3,16,Southampton,SOU,10,90,1,0,1,0,0,0,0,2,0,0,0,64
4,320,Redmond,3,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,64
5,320,Redmond,3,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,63
6,320,Redmond,3,16,Southampton,SOU,2,87,0,0,0,2,0,0,0,0,0,0,0,63
7,320,Redmond,3,16,Southampton,SOU,2,90,0,0,0,2,0,0,0,0,0,0,0,63
8,320,Redmond,3,16,Southampton,SOU,2,80,0,0,0,3,0,0,0,0,0,0,0,63
9,320,Redmond,3,16,Southampton,SOU,2,90,0,0,0,1,0,0,0,0,0,0,0,63
10,320,Redmond,3,16,Southampton,SOU,2,90,0,0,0,9,0,0,0,0,0,0,0,63
11,320,Redmond,3,16,Southampton,SOU,2,90,0,0,0,2,0,0,0,0,0,0,0,63
12,320,Redmond,3,16,Southampton,SOU,2,80,0,0,0,2,0,0,0,0,0,0,0,62
13,320,Redmond,3,16,Southampton,SOU,2,90,0,0,0,2,0,0,0,0,0,0,0,62
14,320,Redmond,3,16,Southampton,SOU,0,56,0,0,0,1,0,1,0,0,0,0,0,62
15,320,Redmond,3,16,Southampton,SOU,2,90,0,0,0,1,0,0,0,0,0,0,0,62
16,320,Redmond,3,16,Southampton,SOU,2,90,0,0,0,2,0,0,0,0,0,0,0,62
17,320,Redmond,3,16,Southampton,SOU,1,45,0,0,0,1,0,0,0,0,0,0,0,62
18,320,Redmond,3,16,Southampton,SOU,2,90,0,0,0,1,0,0,0,0,0,0,0,62
19,320,Redmond,3,16,Southampton,SOU,8,90,1,0,1,0,0,0,0,0,0,0,0,62
20,320,Redmond,3,16,Southampton,SOU,2,90,0,0,0,1,0,0,0,0,0,0,0,62
21,320,Redmond,3,16,Southampton,SOU,3,90,0,0,1,0,0,0,0,0,0,0,0,62
22,320,Redmond,3,16,Southampton,SOU,2,90,0,0,0,1,0,0,0,0,0,0,0,62
23,320,Redmond,3,16,Southampton,SOU,2,77,0,0,0,3,0,0,0,0,0,0,0,62
24,320,Redmond,3,16,Southampton,SOU,13,90,1,1,1,0,0,1,0,3,0,0,0,62
25,320,Redmond,3,16,Southampton,SOU,2,90,0,0,0,4,0,0,0,0,0,0,0,62
26,320,Redmond,3,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,62
27,320,Redmond,3,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,62
28,320,Redmond,3,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,62
29,320,Redmond,3,16,Southampton,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,62
39,320,Redmond,3,16,Southampton,SOU,9,88,1,0,1,0,0,0,0,1,0,0,0,62
40,320,Redmond,3,16,Southampton,SOU,2,90,0,0,0,2,0,0,0,0,0,0,0,62
41,320,Redmond,3,16,Southampton,SOU,2,90,0,0,0,1,0,0,0,0,0,0,0,62
42,320,Redmond,3,16,Southampton,SOU,3,90,0,0,1,0,0,0,0,0,0,0,0,62
43,320,Redmond,3,16,Southampton,SOU,2,90,0,0,0,1,0,0,0,0,0,0,0,62
44,320,Redmond,3,16,Southampton,SOU,5,90,0,1,0,2,0,0,0,0,0,0,0,62
45,320,Redmond,3,16,Southampton,SOU,7,90,0,1,0,1,0,0,0,2,0,0,0,62
46,320,Redmond,3,16,Southampton,SOU,6,90,0,1,1,0,0,0,0,0,0,0,0,62
47,320,Redmond,3,16,Southampton,SOU,2,90,0,0,0,1,0,0,0,0,0,0,0,62
1,321,Ward-Prowse,3,16,Southampton,SOU,2,90,0,0,0,3,0,0,0,0,0,0,0,60
2,321,Ward-Prowse,3,16,Southampton,SOU,2,90,0,0,0,2,0,0,0,0,0,0,0,60
3,321,Ward-Prowse,3,16,Southampton,SOU,2,90,0,0,1,0,0,1,0,0,0,0,0,59
4,321,Ward-Prowse,3,16,Southampton,SOU,2,90,0,0,0,1,0,0,0,0,0,0,0,59
5,321,Ward-Prowse,3,16,Southampton,SOU,3,90,0,0,1,0,0,0,0,0,0,0,0,59
6,321,Ward-Prowse,3,16,Southampton,SOU,9,90,1,0,0,3,0,0,0,2,0,0,0,58
7,321,Ward-Prowse,3,16,Southampton,SOU,2,90,0,0,0,2,0,0,0,0,0,0,0,58
8,321,Ward-Prowse,3,16,Southampton,SOU,2,90,0,0,0,4,0,0,0,0,0,0,0,58
9,321,Ward-Prowse,3,16,Southampton,SOU,2,90,0,0,0,1,0,0,0,0,0,0,0,58
10,321,Ward-Prowse,3,16,Southampton,SOU,2,90,0,0,0,9,0,0,0,0,0,0,0,58
11,321,Ward-Prowse,3,16,Southampton,SOU,9,90,1,0,0,2,0,0,0,2,0,0,0,58
12,321,Ward-Prowse,3,16,Southampton,SOU,2,90,0,0,0,2,0,0,0,0,0,0,0,58
13,321,Ward-Prowse,3,16,Southampton,SOU,5,90,1,0,0,2,0,0,0,0,0,1,0,58
14,321,Ward-Prowse,3,16,Southampton,SOU,9,90,1,0,0,1,0,0,0,2,0,0,0,58
15,321,Ward-Prowse,3,16,Southampton,SOU,5,90,0,1,0,1,0,0,0,0,0,0,0,58
16,321,Ward-Prowse,3,16,Southampton,SOU,1,90,0,0,0,2,0,1,0,0,0,0,0,59
17,321,Ward-Prowse,3,16,Southampton,SOU,2,90,0,0,0,1,0,0,0,0,0,0,0,59
18,321,Ward-Prowse,3,16,Southampton,SOU,4,90,0,1,0,1,0,1,0,0,0,0,0,59
19,321,Ward-Prowse,3,16,Southampton,SOU,3,90,0,0,1,0,0,0,0,0,0,0,0,59
20,321,Ward-Prowse,3,16,Southampton,SOU,1,90,0,0,0,1,0,1,0,0,0,0,0,59
21,321,Ward-Prowse,3,16,Southampton,SOU,2,90,0,0,1,0,0,1,0,0,0,0,0,59
22,321,Ward-Prowse,3,16,Southampton,SOU,2,90,0,0,0,1,0,0,0,0,0,0,0,59
23,321,Ward-Prowse,3,16,Southampton,SOU,4,90,0,1,0,3,0,1,0,0,0,0,0,58
24,321,Ward-Prowse,3,16,Southampton,SOU,3,90,0,0,1,0,0,0,0,0,0,0,0,58
